image_index,concept,verdict,macro_cluster
66,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Aligned,2
66,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
66,the thoracic spine shows an accentuated posterior curve on the lateral chest view.,Aligned,2
66,unexpanded lung,Uncertain,0
66,vertebral columns,Aligned,2
67,calcified granuloma,Uncertain,0
67,calculus in biliary tract,Uncertain,5
67,cardiac insufficiency,Uncertain,0
67,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
67,cervical spines,Uncertain,2
67,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
67,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
67,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
67,focal pulmonary opacity with smooth margins located in the left upper lobe.,Unaligned,0
67,gallstone diseases,Uncertain,5
67,generalized thinning of the cortical margins of the visualized ribs.,Unaligned,2
67,increased posterior curvature of the thoracic spine is noted on the lateral view.,Unaligned,2
67,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
67,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
67,miliary lupoid of boeck,Uncertain,1
67,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
67,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
67,pulmonary cicatrix,Uncertain,0
67,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
67,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
67,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
67,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
67,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Unaligned,0
67,the left atrial appendage is located along the mid left heart border.,Uncertain,0
67,tuberculosis,Uncertain,1
68,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
68,acute bronchitis (disorder),Uncertain,0
68,atheroscleroses,Uncertain,0
68,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
68,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
68,cervical spines,Uncertain,2
68,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
68,cystic fibrosis (disorder),Uncertain,0
68,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
68,"disease, forestier's",Aligned,2
68,extraskeletal calcification,Uncertain,2
68,fibrocystic disease,Uncertain,0
68,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
68,miliary lupoid of boeck,Aligned,1
68,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
68,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
68,pulmonary cicatrix,Aligned,0
68,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
68,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
68,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
68,tuberculosis,Uncertain,1
68,tuberculous (qualifier value),Aligned,1
69,atheroscleroses,Uncertain,0
69,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
69,cardiomegaly (disorder),Uncertain,0
69,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
69,cervical spines,Uncertain,2
69,"column, vertebral",Unaligned,2
69,costophrenic angle,Uncertain,4
69,"disease, forestier's",Uncertain,2
69,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
69,gallstone disease,Uncertain,5
69,gallstone diseases,Uncertain,5
69,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
69,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
69,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
69,normal midline position of the air filled trachea is maintained throughout the thorax.,Uncertain,0
69,pericardial effusion,Uncertain,0
69,pneumothorax (disorder),Unaligned,0
69,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Unaligned,0
69,the left atrial appendage is located along the mid left heart border.,Uncertain,0
69,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
69,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Uncertain,2
69,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
69,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Unaligned,0
69,vertebral columns,Uncertain,2
70,acute bronchitis (disorder),Uncertain,0
70,bronchiectasis (disorder),Uncertain,0
70,bronchiolitis (disorder),Uncertain,0
70,cardiomegaly (disorder),Uncertain,0
70,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
70,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
70,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
70,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
70,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
70,"disease, forestier's",Uncertain,2
70,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
70,large air filled bullae are identified within the apical lung regions.,Unaligned,0
70,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
70,miliary lupoid of boeck,Uncertain,1
70,normal aortic arch shadow is visualized along the superior mediastinal border.,Unaligned,0
70,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
70,radiolucent gas collection identified between the liver dome and the diaphragm.,Unaligned,3
70,"sarcoid, boeck's",Uncertain,1
70,"spine, cervical",Uncertain,2
70,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
70,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
70,unexpanded lung,Uncertain,0
70,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
71,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
71,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
71,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
71,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
71,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Unaligned,0
71,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
71,gallstone diseases,Uncertain,5
71,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
71,globular heart shape suggesting an increase in the pericardial space.,Unaligned,0
71,heart structure (body structure),Aligned,0
71,hemopneumothorax,Unaligned,0
71,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
71,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
71,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
71,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
71,pericardial effusion,Unaligned,0
71,pneumothorax (disorder),Unaligned,0
71,radiolucent gas collection identified between the liver dome and the diaphragm.,Unaligned,3
71,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
71,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Uncertain,3
71,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Unaligned,0
71,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
71,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Unaligned,2
71,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
71,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Unaligned,0
71,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
72,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
72,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
72,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
72,chronic irreversible airway obstruction,Uncertain,0
72,coad,Uncertain,0
72,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
72,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Uncertain,2
72,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
72,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
72,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
72,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
72,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
72,"disease, forestier's",Uncertain,2
72,"eventration, diaphragmatic",Uncertain,3
72,fibrocystic disease,Uncertain,0
72,heart atria,Uncertain,0
72,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
72,lupus pernio of besnier,Uncertain,1
72,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
72,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
72,patchy consolidations with cavitation identified in the right upper lung field.,Uncertain,1
72,pleural effusions,Uncertain,0
72,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
